track_id,track_name,track_number,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,track_popularity_IQR,artist_popularity_IQR,artist_followers_IQR,album_total_tracks_IQR,track_duration_min_IQR,track_number_std,track_popularity_std,artist_popularity_std,artist_followers_std,album_total_tracks_std,track_duration_min_std,track_number_norm,track_popularity_norm,artist_popularity_norm,artist_followers_norm,album_total_tracks_norm,track_duration_min_norm
6hjbNbbRdTCIW9qcZ8OA7t,Something Like This,1,33,False,The Haygoods,20,7785,soundtrack,7ccsvL6dhojh3gW8ViZusg,Something Like This,2025-10-10,1,single,2.22,33,24,7785.0,1.0,2.22,-0.7885328421450252,-0.812784555435417,-2.5314550510325184,-0.6317957911496834,-1.0759693608774363,-1.2031335351414618,0.0,0.33333333333333337,0.2,5.3489664326487554e-05,0.0,0.1599702380952381
1DwscornXpj8fmOmYVlqZt,Stateside + Zara Larsson,10,74,False,PinkPantheress,78,4761364,bedroom pop,12Lig9oAX9nvpWHft5cHgF,Fancy Some More?,2025-10-10,31,album,3.07,74,78,4761364.0,31.0,3.07,0.6984709095420067,0.9088420240102483,0.4209749669900881,-0.5067989370645751,1.4479154381049228,-0.3996610944581445,0.08910891089108912,0.7474747474747475,0.78,0.03271467721210303,0.16666666666666666,0.2232142857142857
2qtQauWqPaGHrmrXbDa35k,Constellations,1,68,False,Ian Asher,70,223449,soundtrack,03loS7NR32bzSoH06Z2ESq,Constellations,2025-10-10,1,single,2.73,68,70,223449.0,1.0,2.73,-0.7885328421450252,0.6568966709206387,0.013743240366280272,-0.626124838476043,-1.0759693608774363,-0.7210500707314714,0.0,0.686868686868687,0.7000000000000001,0.0015352873479883517,0.0,0.19791666666666666
0l72HGRQkAR0imHxvpLi8a,Die On This Hill,1,76,False,SIENNA SPIRO,66,182377,soundtrack,5pIGU5FZ74YPdUrBdk9lcC,Die On This Hill,2025-10-10,3,single,3.61,76,66,182377.0,3.0,3.61,-0.7885328421450252,0.9928238083734515,-0.18987262294562365,-0.6272048396269618,-0.9077103742786125,0.1107802207994927,0.0,0.7676767676767677,0.66,0.001253087284633503,0.01111111111111111,0.26339285714285715
4idqAxBL2zVyfyMhi8QSZK,Distance Of Living,9,35,False,Aresty.,17,4,soundtrack,3Mrg0RD2DiR7ma3u3lb5zT,Distance Of Living (This Life),2025-10-10,9,album,2.72,35,24,4.0,9.0,2.72,0.5332482704656699,-0.7288027710722138,-2.6841669485164465,-0.6320003949906285,-0.4029334144821406,-0.7305026876806867,0.07920792079207921,0.3535353535353536,0.17,2.7483449878734773e-08,0.044444444444444446,0.19717261904761904
4WFfPxJv1KRekG6mxn837K,EYES CLOSED (with ZAYN),1,88,False,JISOO,73,7282227,k-pop,3LOalJiwqPsviLuoNboNfc,EYES CLOSED (with ZAYN),2025-10-10,1,single,3.02,88,73,7282227.0,1.0,3.02,-0.7885328421450252,1.4967145145526706,0.1664551378502082,-0.440512052050242,-1.0759693608774363,-0.44692417920422184,0.0,0.888888888888889,0.73,0.05003518019001727,0.0,0.21949404761904762
6I65Y2uL3LrvFuBS5LNVZa,Getting Down,1,30,False,gigi,13,5,soundtrack,6zU3BVqu50xiQRhlW5Gr2A,Getting Down,2025-10-10,1,single,3.13,30,24,5.0,1.0,3.13,-0.7885328421450252,-0.9387572319802218,-2.8877828118283504,-0.6320003686953143,-1.0759693608774363,-0.3429453927628514,0.0,0.30303030303030304,0.13,3.4354312348418464e-08,0.0,0.2276785714285714
0fOblXmOu0vHm0fa2RezCC,Alarm,1,18,False,Millo,5,429,soundtrack,77C5CilG76Vovcb3mtKi09,Alarm,2025-10-10,1,single,3.02,18,24,429.0,1.0,3.02,-0.7885328421450252,-1.4426479381594408,-3.2950145384521585,-0.6319892194820305,-1.0759693608774363,-0.44692417920422184,0.0,0.18181818181818182,0.05,2.9475999994943043e-06,0.0,0.21949404761904762
1heaOeArQtwtQKRK0gJe42,All Night Long,1,39,False,KOLBEIN,28,631,"hypertechno, melbourne bounce",1B1i85DEAvHLXu7FefdggZ,All Night Long,2025-10-10,1,single,2.75,39,28,631.0,1.0,2.75,-0.7885328421450252,-0.5608392023458074,-2.1242233244087108,-0.6319839078285321,-1.0759693608774363,-0.7021448368330404,0.0,0.393939393939394,0.28,4.33551421837041e-06,0.0,0.1994047619047619
3Du1WPZLhETDT6Jr4eumkU,ANYMORE,1,18,True,ASH7ON,7,308,soundtrack,7l4BqichAiJVxsXmUcI2zh,ANYMORE,2025-10-10,1,single,2.91,18,24,308.0,1.0,2.91,-0.7885328421450252,-1.4426479381594408,-3.193206606796206,-0.6319924012150666,-1.0759693608774363,-0.5509029656455923,0.0,0.18181818181818182,0.07,2.1162256406625776e-06,0.0,0.2113095238095238
3m2dgCQagVWkSha04cZn23,Bad Boy,1,60,False,KROMA,54,11283,hard techno,3XuFyvJmX0CF4IlrGvkA9r,Bad Boy,2025-10-10,1,single,2.45,60,54,11283.0,1.0,2.45,-0.7885328421450252,0.32096953346782603,-0.8007202128813353,-0.6317038101400926,-1.0759693608774363,-0.9857233453095053,0.0,0.6060606060606061,0.54,7.752394124544111e-05,0.0,0.17708333333333334
2omFbch4mNZo3ksaQeX78X,Break Out,1,39,False,zukrassverliebt,24,435,soundtrack,4kgNI75BjnV2XiaOMvegxl,Break Out,2025-10-10,1,single,3.2,39,24,435.0,1.0,3.2,-0.7885328421450252,-0.5608392023458074,-2.3278391877206146,-0.6319890617101445,-1.0759693608774363,-0.2767770741183426,0.0,0.393939393939394,0.24,2.9888251743124066e-06,0.0,0.23288690476190477
5LlDzb8dY5h4npkWKVmjT5,Tropical Vacation,1,40,False,Riff Raff,48,193279,soundtrack,3qBIUlNmeUWR1ZMdkHYpTi,Tropical Vacation,2025-10-10,1,single,2.92,40,48,193279.0,1.0,2.92,-0.7885328421450252,-0.5188483101642059,-1.1061440078491913,-0.6269181681099353,-1.0759693608774363,-0.541450348696377,0.0,0.4040404040404041,0.48,0.0013279934272779946,0.0,0.21205357142857142
4J1B7f8dgMWAcAHEm6Mvi8,Chasing the Day,1,51,False,TIMBER,32,37,soundtrack,1YpdA0q2CSLfAbPo24jED8,Chasing the Day,2025-10-09,1,single,2.63,51,32,37.0,1.0,2.63,-0.7885328421450252,-0.05694849616658833,-1.920607461096807,-0.6319995272452551,-1.0759693608774363,-0.8155762402236266,0.0,0.5151515151515152,0.32,2.5422191137829667e-07,0.0,0.19047619047619047
0jPkYjkGxwWMsRaTQbhV0x,Used To Love,1,35,False,Maithili Raelle,19,2633,soundtrack,6u5ctfBfLmlulyYDHhytqM,Used To Love,2025-10-08,1,single,2.21,35,24,2633.0,1.0,2.21,-0.7885328421450252,-0.7288027710722138,-2.5823590168604946,-0.6319312646092066,-1.0759693608774363,-1.2125861520906775,0.0,0.3535353535353536,0.19,1.8090980882677163e-05,0.0,0.15922619047619047
7sgx2p6KPYPia5fowJNZzO,TBB,1,31,True,Sabir,18,435,soundtrack,3cE0fQECVV51zi5yyXiTNE,TBB,2025-10-06,1,single,2.41,31,24,435.0,1.0,2.41,-0.7885328421450252,-0.8967663397986202,-2.633262982688471,-0.6319890617101445,-1.0759693608774363,-1.0235338131063674,0.0,0.31313131313131315,0.18,2.9888251743124066e-06,0.0,0.17410714285714285
31TXxq8gfgYyrYClnYY48m,The Fate of Ophelia,1,87,False,Taylor Swift,100,145443567,"country, pop, indie, folk",1W57oNaAkGObOQKBTxg4e9,The Life of a Showgirl,2025-10-03,12,album,3.76,87,100,67437897.5,12.0,3.76,-0.7885328421450252,1.4547236223710691,1.5408622152055595,3.192483814050445,-0.15054493458390467,0.25256947503772514,0.0,0.8787878787878789,1.0,0.9993227459572257,0.06111111111111111,0.27455357142857145
5eXgqtg3T8Av0m1FUaGHex,The Life of a Showgirl (feat. Sabrina Carpenter),12,93,True,Taylor Swift,100,145489371,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,4.02,93,100,67437897.5,12.0,4.02,1.0289161876946806,1.7066689754606785,1.5408622152055595,3.1936882446288606,-0.15054493458390467,0.49833751571732804,0.10891089108910891,0.9393939393939394,1.0,0.9996374589417871,0.06111111111111111,0.29389880952380953
7wT275baetTMjwGNanHAno,The Serpent,1,53,False,Besomorph,58,146969,slap house,49vfE41auPohus34Iino7x,The Serpent,2025-10-03,1,single,3.25,53,58,146969.0,1.0,3.25,-0.7885328421450252,0.027033288196614862,-0.5971043495694315,-0.6281359041174112,-1.0759693608774363,-0.22951398937226528,0.0,0.5353535353535354,0.58,0.0010098037863069426,0.0,0.23660714285714285
6r4DKBIre2t3kU3FYMhhbN,The Way I Know,1,29,False,Padre TÃ³xico,26,13179,jazz rap,4YQutKXfSCLw7qJc4pITv4,The Way I Know,2025-10-03,1,single,2.15,29,26,13179.0,1.0,2.15,-0.7885328421450252,-0.9807481241618233,-2.2260312560646627,-0.631653954224088,-1.0759693608774363,-1.2693018537859706,0.0,0.29292929292929293,0.26,9.055109648796139e-05,0.0,0.15476190476190474
52LucZg8sDnqlkwXL6E7uX,Turn Back Time,1,25,False,Orvyn Sol,15,48,soundtrack,0fnBDKarUBIEuXZJT0r6DZ,Turn Back Time,2025-10-03,1,single,3.19,25,24,48.0,1.0,3.19,-0.7885328421450252,-1.1487116928882297,-2.7859748801723985,-0.6319992379967972,-1.0759693608774363,-0.28622969106755836,0.0,0.25252525252525254,0.15,3.298013985448173e-07,0.0,0.23214285714285712
2fTj7u4KEt7JfWQw4Qgj2J,Wait For You,1,42,False,MEDZ,37,6199,"melodic bass, future bass",5iaL4PoBJLEe9khqnoMgOu,Wait For You,2025-10-03,1,single,3.45,42,37,6199.0,1.0,3.45,-0.7885328421450252,-0.43486652580100266,-1.666087631956927,-0.6318374955182401,-1.0759693608774363,-0.04046165038795506,0.0,0.42424242424242425,0.37,4.259247644956921e-05,0.0,0.2514880952380953
3gKR0BUqtDToXhqhTH7Opg,Rare,1,39,True,Edd Stark,28,405,chicago drill,6OjZR1Cvok6hYjmtOlZYwQ,Rare,2025-10-03,1,single,2.9,39,28,405.0,1.0,2.9,-0.7885328421450252,-0.5608392023458074,-2.1242233244087108,-0.6319898505695749,-1.0759693608774363,-0.560355582594808,0.0,0.393939393939394,0.28,2.7826993002218956e-06,0.0,0.21056547619047616
2sMrvqJHSHGZ6uKcWoSNvW,Rock Your Body,2,28,False,IV Tune,11,54,soundtrack,5kisseh1oMsVeVpbyWBV9L,Fortune,2025-10-03,7,album,2.81,28,24,54.0,7.0,2.81,-0.6233102030686883,-1.022739016343425,-2.9895907434843023,-0.6319990802249111,-0.5711924010809646,-0.6454291351377474,0.009900990099009901,0.2828282828282829,0.11,3.7102657336291944e-07,0.03333333333333333,0.20386904761904762
62V2ZHslgQV98gH4AuVXnr,Ruin The Friendship,6,92,False,Taylor Swift,100,145396321,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.67,92,100,67437897.5,12.0,3.67,0.03758035323665922,1.664678083279077,1.5408622152055595,3.191241465628739,-0.15054493458390467,0.1674959224947858,0.0495049504950495,0.9292929292929294,1.0,0.998998125188983,0.06111111111111111,0.26785714285714285
4DCyPp2B9vSmkPUkctFumT,Monsters,1,38,True,IAN SIZE,32,1844,"melodic bass, nightcore, bass music",7FnI6a9PZTUp70KZ6whfAm,Monsters,2025-10-03,1,single,2.17,38,32,1844.0,1.0,2.17,-0.7885328421450252,-0.602830094527409,-1.920607461096807,-0.6319520116122275,-1.0759693608774363,-1.2503966198875396,0.0,0.38383838383838387,0.32,1.266987039409673e-05,0.0,0.15624999999999997
3yWuTOYDztXjZxdE2cIRUa,Opalite,3,97,False,Taylor Swift,100,145443567,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.92,97,100,67437897.5,12.0,3.92,-0.45808756399235145,1.874632544187085,1.5408622152055595,3.192483814050445,-0.15054493458390467,0.40381134622517334,0.0198019801980198,0.9797979797979799,1.0,0.9993227459572257,0.06111111111111111,0.28645833333333337
1k2aDzjpZVZPA2N3mMLbWq,High Or Die,1,39,False,Beatline,20,475,future house,0T13fYBtT1GpXgtdIiHcU8,High Or Die,2025-10-03,2,single,2.51,39,24,475.0,2.0,2.51,-0.7885328421450252,-0.5608392023458074,-2.5314550510325184,-0.6319880098975704,-0.9918398675780244,-0.9290076436142127,0.0,0.393939393939394,0.2,3.263659673099754e-06,0.005555555555555556,0.181547619047619
4qmFC3Jz5aQ0erlk2OSi2X,Honey,11,91,True,Taylor Swift,100,145489371,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.02,91,100,67437897.5,12.0,3.02,0.8636935486183437,1.6226871910974754,1.5408622152055595,3.1936882446288606,-0.15054493458390467,-0.44692417920422184,0.09900990099009901,0.9191919191919192,1.0,0.9996374589417871,0.06111111111111111,0.21949404761904762
0P3GQuGbDqVP9ZMs19RcUa,i don't need ur love,1,55,True,Rumelis,49,8741,dark r&b,5aLnMagPMABrEV5xexp5aJ,i don't need ur love,2025-10-03,2,single,2.23,55,49,8741.0,2.0,2.23,-0.7885328421450252,0.11101507255981805,-1.0552400420212154,-0.6317706528291663,-0.9918398675780244,-1.1936809181922465,0.0,0.5555555555555556,0.49,6.005820884750516e-05,0.005555555555555556,0.1607142857142857
29JrUHRJumKzVu5xeELYFV,It's Giving,1,40,False,Third Vibes,24,3776,soundtrack,3qS8ON6xAgQy0IzS8ZxBGS,It's Giving,2025-10-03,1,single,2.49,40,24,3776.0,1.0,2.49,-0.7885328421450252,-0.5188483101642059,-2.3278391877206146,-0.6319012090649063,-1.0759693608774363,-0.9479128775126433,0.0,0.4040404040404041,0.24,2.5944376685525624e-05,0.0,0.1800595238095238
2x3mwb96B6TquRqMtbxUE1,Actually Romantic,7,93,True,Taylor Swift,100,145396321,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,2.72,93,100,67437897.5,12.0,2.72,0.20280299231299612,1.7066689754606785,1.5408622152055595,3.191241465628739,-0.15054493458390467,-0.7305026876806867,0.05940594059405941,0.9393939393939394,1.0,0.998998125188983,0.06111111111111111,0.19717261904761904
1jVMR9A0OYA8nFynsTnQsx,Broken Glass,1,32,True,Phay,20,5344,soundtrack,4WZIszwKqggGyJvRiugyrS,Broken Glass,2025-10-03,1,single,2.27,32,24,5344.0,1.0,2.27,-0.7885328421450252,-0.8547754476170186,-2.5314550510325184,-0.631859978012008,-1.0759693608774363,-1.1558704503953845,0.0,0.32323232323232326,0.2,3.671788903798966e-05,0.0,0.1636904761904762
1appZ3c336FkPvCuywfmrs,CANCELLED!,10,93,True,Taylor Swift,100,145396321,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.52,93,100,67437897.5,12.0,3.52,0.6984709095420067,1.7066689754606785,1.5408622152055595,3.191241465628739,-0.15054493458390467,0.025706668256553312,0.08910891089108912,0.9393939393939394,1.0,0.998998125188983,0.06111111111111111,0.2566964285714286
2TEQvxxQabwLQMqWMg1qGu,Wi$h Li$t,8,93,True,Taylor Swift,100,145396321,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.45,93,100,67437897.5,12.0,3.45,0.368025631389333,1.7066689754606785,1.5408622152055595,3.191241465628739,-0.15054493458390467,-0.04046165038795506,0.06930693069306931,0.9393939393939394,1.0,0.998998125188983,0.06111111111111111,0.2514880952380953
5ylJtmaWPJ33cW3En7WOu0,Wood,9,93,True,Taylor Swift,100,145443567,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,2.5,93,100,67437897.5,12.0,2.5,0.5332482704656699,1.7066689754606785,1.5408622152055595,3.192483814050445,-0.15054493458390467,-0.938460260563428,0.07920792079207921,0.9393939393939394,1.0,0.9993227459572257,0.06111111111111111,0.18080357142857142
017erFbOyCrdz0yburnVGZ,you're a star,1,74,False,Fred again..,77,2201446,"stutter house, house",3dmu97DsoFpSptXPtJEzCJ,you're a star,2025-10-03,1,single,3.65,74,77,2201446.0,1.0,3.65,-0.7885328421450252,0.9088420240102483,0.3700710011621121,-0.5741127855807863,-1.0759693608774363,0.14859068859635474,0.0,0.7474747474747475,0.77,0.015125832700435288,0.0,0.2663690476190476
5E2y5TSb2RJNCO01QjkgLf,Days Like These,3,75,False,Luke Combs,83,13402920,country,40xQAz7RDjeznOtTYeEMLs,The Prequel,2025-10-03,3,single,3.69,75,83,13402920.0,3.0,3.69,-0.45808756399235145,0.95083291619185,0.675494796129968,-0.2795665055849905,-0.9077103742786125,0.1864011563932168,0.0198019801980198,0.7575757575757577,0.8300000000000001,0.09208962001217297,0.01111111111111111,0.2693452380952381
62HoDY1Km6lm47haFpUn9c,Eldest Daughter,5,92,True,Taylor Swift,100,145396321,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,4.1,92,100,67437897.5,12.0,4.1,-0.12764228583967765,1.664678083279077,1.5408622152055595,3.191241465628739,-0.15054493458390467,0.5739584513110522,0.039603960396039604,0.9292929292929294,1.0,0.998998125188983,0.06111111111111111,0.29985119047619047
1jgTiNob5cVyXeJ3WgX5bL,Elizabeth Taylor,2,95,False,Taylor Swift,100,145489371,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.47,95,100,67437897.5,12.0,3.47,-0.6233102030686883,1.7906507598238819,1.5408622152055595,3.1936882446288606,-0.15054493458390467,-0.021556416489524034,0.009900990099009901,0.9595959595959597,1.0,0.9996374589417871,0.06111111111111111,0.2529761904761905
4O31bgaZWxZkF3uHrdyavg,Energy,1,40,False,Tolou,28,4401,soundtrack,3RqIFGcrmoqWMV7t9S4lh2,Energy,2025-10-03,1,single,3.04,40,28,4401.0,1.0,3.04,-0.7885328421450252,-0.5188483101642059,-2.1242233244087108,-0.6318847744934385,-1.0759693608774363,-0.4280189453057908,0.0,0.4040404040404041,0.28,3.0238665729077934e-05,0.0,0.22098214285714285
03bTIHJElXZ0O0jqOQvAbY,Father Figure,4,94,True,Taylor Swift,100,145542136,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.54,94,100,67437897.5,12.0,3.54,-0.29286492491601457,1.7486598676422802,1.5408622152055595,3.195075716890456,-0.15054493458390467,0.04461190215498433,0.0297029702970297,0.9494949494949496,1.0,1.0,0.06111111111111111,0.25818452380952384
4NgPNxsqi2HQ7AnCvvRK8G,Super Woman,2,35,False,Haifa Wehbe,51,1151605,"egyptian pop, khaleeji",5XIpOWNfS3eGY9RSxtsg8Q,Mega Haifa,2025-10-02,6,single,3.72,35,51,1151605.0,6.0,3.72,-0.6233102030686883,-0.7288027710722138,-0.9534321103652633,-0.6017186846916591,-0.6553218943803766,0.21475900724086355,0.009900990099009901,0.3535353535353536,0.51,0.00791251957440009,0.027777777777777776,0.271577380952381
1dosSsKwYF7hoQA2kuu6wI,The Fate of Ophelia,3,75,False,Taylor Swift,100,145443567,"country, pop, indie, folk",4tFsJC9jQ0Qjj7HSExhAdm,The Life of a Showgirl (Track by Track Version),2025-10-02,26,album,3.76,75,100,67437897.5,26.0,3.76,-0.45808756399235145,0.95083291619185,1.5408622152055595,3.192483814050445,1.027267971607863,0.25256947503772514,0.0198019801980198,0.7575757575757577,1.0,0.9993227459572257,0.1388888888888889,0.27455357142857145
1auysW6jt1rZwBGyEDRKWc,Ties in Texas,1,42,False,Lindsey Fish,23,3629,soundtrack,6kKwUpSKqq2ESNPwk4mV0z,Ties in Texas,2025-10-02,1,single,3.11,42,24,3629.0,1.0,3.11,-0.7885328421450252,-0.43486652580100266,-2.378743153548591,-0.6319050744761155,-1.0759693608774363,-0.3618506266612824,0.0,0.42424242424242425,0.23,2.4934359902482124e-05,0.0,0.22619047619047616
0N979cmYBbE2TyhrW6KZu0,Till We Meet Again,1,52,False,Van Herpen,37,1081,soundtrack,0ZeOEJSTeArDoeDk9FIqrT,Till We Meet Again,2025-10-02,1,single,2.46,52,37,1081.0,1.0,2.46,-0.7885328421450252,-0.014957603984986733,-1.666087631956927,-0.6319720749370753,-1.0759693608774363,-0.97627072836029,0.0,0.5252525252525253,0.37,7.427402329728072e-06,0.0,0.17782738095238093
280erC1K7sdT9ngrmIW3Fl,VHS,1,36,False,Eiza Murphy,20,4162,soundtrack,3m2rW07CPQ0m7CPRs331PV,VHS,2025-10-02,1,single,3.57,36,24,4162.0,1.0,3.57,-0.7885328421450252,-0.6868118788906122,-2.5314550510325184,-0.6318910590735678,-1.0759693608774363,0.07296975300263066,0.0,0.36363636363636365,0.2,2.859652959882353e-05,0.0,0.2604166666666667
3SHZFceclOHREMcgZJERnf,ÙŠØ§ Ù‚Ù„Ø¨ÙŠ Ø£Ù†Ø§,1,31,False,Anthony Touma,20,3260,moroccan pop,0QJ0Q3QqJRikK1EdWzYQCS,ÙŠØ§ Ù‚Ù„Ø¨ÙŠ Ø£Ù†Ø§,2025-10-02,1,single,2.85,31,24,3260.0,1.0,2.85,-0.7885328421450252,-0.8967663397986202,-2.5314550510325184,-0.6319147774471101,-1.0759693608774363,-0.6076186673408853,0.0,0.31313131313131315,0.2,2.239901165116884e-05,0.0,0.20684523809523808
7AD4wFJjj4o3goO7FHtSW8,Heisenberg,1,54,False,Soolking,69,6204568,"french rap, pop urbaine, french r&b, moroccan pop",03DQwQwDBPlEoYLgsZrn9d,Heisenberg,2025-10-02,1,single,2.51,54,69,6204568.0,1.0,2.51,-0.7885328421450252,0.06902418037821645,-0.03716072546169571,-0.46884943421565967,-1.0759693608774363,-0.9290076436142127,0.0,0.5454545454545455,0.6900000000000001,0.04263073341180041,0.0,0.181547619047619
3Mo4pOC2m12uXZKV3CYVsI,ENCOSTA NA QUEBRADA,1,11,True,Tarja Preta 013,12,80,soundtrack,0jRgjsC1gLn5TaQ1KxEj3K,ENCOSTA NA QUEBRADA,2025-10-01,1,single,2.61,11,24,80.0,1.0,2.61,-0.7885328421450252,-1.7365841834306521,-2.9386867776563266,-0.6319983965467381,-1.0759693608774363,-0.8344814741220576,0.0,0.11111111111111112,0.12,5.496689975746954e-07,0.0,0.1889880952380952
3l2ruzIpduKBz0OOSHl3sS,MAD SCIENTIST,2,23,False,Homeboy Delmar,13,22,soundtrack,4kDfd9klHcraucJMp44v9W,CELEBRITY ON THE SAND,2025-10-01,5,single,2.51,23,24,22.0,5.0,2.51,-0.6233102030686883,-1.2326934772514329,-2.8877828118283504,-0.6319999216749703,-0.7394513876797886,-0.9290076436142127,0.009900990099009901,0.23232323232323235,0.13,1.5115897433304125e-07,0.022222222222222223,0.181547619047619
22fpETmqgcXJL6AhdJh6iV,Pick A Side,1,46,True,4ourty8,29,6670,soundtrack,7cWdt7NxKyn9OrQOSbcJrY,Pick A Side,2025-10-01,1,single,2.33,46,29,6670.0,1.0,2.33,-0.7885328421450252,-0.26690295707459627,-2.073319358580735,-0.631825110425182,-1.0759693608774363,-1.0991547487000914,0.0,0.4646464646464647,0.29,4.582865267279023e-05,0.0,0.1681547619047619
3dIJ5WV6Rog364UqLbBP5R,Something Must Sup,1,28,False,Kaptain Swizzy,13,290,soundtrack,2n1nDA48H03nQJS03g4gmn,Something Must Sup,2025-10-01,1,single,2.99,28,24,290.0,1.0,2.99,-0.7885328421450252,-1.022739016343425,-2.8877828118283504,-0.631992874530725,-1.0759693608774363,-0.47528203005186814,0.0,0.2828282828282829,0.13,1.992550116208271e-06,0.0,0.21726190476190477
2eIMpbGVn6i5PKqoMAiq1T,Still on the go,1,27,False,KEV-Y,12,6,soundtrack,26Ft7Jje9sFfFU8YNaCBem,Still on the go,2025-10-01,1,single,3.66,27,24,6.0,1.0,3.66,-0.7885328421450252,-1.0647299085250266,-2.9386867776563266,-0.6320003423999999,-1.0759693608774363,0.15804330554557047,0.0,0.27272727272727276,0.12,4.122517481810216e-08,0.0,0.2671130952380953
4hFt3Ht6b9OLsesqx51aq1,superstar,1,68,True,Artemas,74,1377042,soundtrack,2r7vK3RnYfofnAkMruYhSI,superstar,2025-10-01,3,single,2.82,68,74,1377042.0,3.0,2.82,-0.7885328421450252,0.6568966709206387,0.21735910367818417,-0.5957907479108915,-0.9077103742786125,-0.6359765181885321,0.0,0.686868686868687,0.74,0.009461466196978172,0.01111111111111111,0.2046130952380952
2iczyHyjgSKeT5HrXkdv2X,Touch Bress,1,26,True,Fameboy BL,14,192,soundtrack,1VxMimfaUp2mHk6no0Rt51,Touch Bress,2025-09-30,1,single,3.16,26,24,192.0,1.0,3.16,-0.7885328421450252,-1.1067208007066283,-2.8368788460003747,-0.6319954514715311,-1.0759693608774363,-0.31458754191520466,0.0,0.26262626262626265,0.14,1.3192055941792692e-06,0.0,0.22991071428571427
1laJP8wLuA8oVnfREaCPxr,Hot (Cut Water),1,24,True,Big Jude,8,13,soundtrack,359uI58UXQPRDp2ZyJaak5,Hot (Cut Water),2025-09-30,1,single,1.7,24,24,13.0,1.0,1.7,-0.7885328421450252,-1.1907025850698314,-3.1423026409682304,-0.6320001583327994,-1.0759693608774363,-1.6946696165006683,0.0,0.24242424242424243,0.08,8.932121210588801e-08,0.0,0.1212797619047619
